id,gender,age,pref,education,pid,ability_1,ability_2,ability_3,ability_4,ability_5,ability_6,priority,performance1_1,performance1_2,performance1_3,performance1_4,performance1_5
2350,Male,46,Hyogo,3,11,3,4,4,4,4,3,4,4,4,4,4,4
2351,Female,40,Hyogo,3,6,2,4,4,4,4,1,1,1,1,1,1,1
2352,Female,45,Aichi,4,33,2,3,3,2,3,3,4,3,3,2,3,99
2353,Male,48,Aichi,4,1,2,4,3,2,4,3,1,4,4,4,4,4
2354,Male,49,Tokyo,4,33,1,4,2,3,4,2,1,2,2,1,3,1
2355,Male,55,Chiba,2,99,2,3,3,3,4,2,1,4,3,3,4,4
2356,Male,47,Tottori,2,6,4,3,3,3,3,2,4,3,3,2,3,4
2357,Female,40,Tokyo,3,33,99,99,99,99,99,99,4,99,99,99,99,99
2358,Male,46,Fukuoka,2,33,2,4,4,4,4,2,1,3,4,2,4,4
2359,Female,58,Aichi,2,6,3,3,3,3,3,2,1,4,4,2,2,99
2360,Male,40,Fukuoka,4,4,2,3,4,2,4,4,1,3,3,1,2,99
2361,Male,63,Osaka,2,6,2,4,3,4,4,2,11,3,3,2,2,4
2362,Female,41,Tokyo,2,33,3,4,3,2,3,1,4,3,3,2,4,2
2363,refuse,50,Hyogo,2,99,2,2,2,3,2,2,2,4,4,2,4,4
2364,Female,48,Tokyo,2,6,2,2,2,2,2,2,1,3,3,2,2,3
2365,Female,40,Aichi,4,6,2,2,3,3,3,2,3,4,4,3,4,4
2366,Male,42,Ehime,4,33,2,4,2,2,4,3,1,3,4,2,2,3
2367,Male,40,Mie,4,2,2,3,4,3,4,2,4,3,3,3,2,4
2368,Male,65,Kyoto,4,1,2,4,4,4,4,2,5,2,4,2,4,4
2369,Male,55,Niigata,4,1,2,4,4,3,4,3,1,2,3,2,2,2
2370,Female,52,Hiroshima,3,1,2,3,4,3,4,3,4,4,99,99,4,4
2371,Female,30,Osaka,4,33,99,99,99,99,99,99,99,99,99,4,3,99
2372,Female,49,Tokyo,3,2,3,2,99,99,3,3,3,4,4,4,4,99
2373,Male,36,Osaka,4,5,4,2,2,4,99,2,1,4,4,4,4,4
2374,Female,57,Kanagawa,4,1,1,4,4,4,4,2,3,4,4,2,4,4
2375,Male,49,Fukuoka,3,1,2,4,3,4,3,4,4,3,4,3,4,4
2376,Male,74,Osaka,4,33,1,3,3,3,3,3,3,4,4,4,4,4
2377,Male,58,Yamagata,1,11,3,2,1,4,4,4,4,4,4,1,4,4
2378,Male,52,Tokushima,4,1,2,4,4,2,4,3,1,3,3,2,2,2
2379,Female,41,Miyagi,4,33,2,4,4,4,4,3,5,3,4,3,4,4
2380,Male,27,Tochigi,2,99,3,3,3,3,3,3,99,3,3,3,3,3
2381,Female,36,Ishikawa,2,33,4,4,4,4,4,4,99,4,4,4,4,4
2382,Male,42,Osaka,2,33,4,4,4,4,4,4,4,4,4,4,4,4
2383,Female,51,Ibaraki,2,1,1,3,3,1,3,2,1,3,2,2,1,2
2384,Male,53,Shizuoka,4,33,1,4,4,4,4,4,5,4,4,3,3,3
2385,Male,45,Nara,4,33,2,3,4,4,4,3,1,4,3,2,3,3
2386,Female,50,Chiba,2,6,2,3,99,99,4,2,4,3,2,2,4,4
2387,Female,36,Osaka,2,6,2,4,99,99,99,2,1,99,4,99,99,99
2388,Female,75,Kanagawa,2,5,3,1,99,3,2,3,5,99,99,2,99,4
2389,Male,45,Osaka,2,33,1,3,3,3,4,3,1,2,2,3,2,2
2390,Female,43,Saga,2,33,4,3,3,3,2,3,4,4,4,4,4,4
2391,Female,45,Fukui,3,99,3,3,3,3,3,3,11,3,3,3,3,99
2392,Female,31,Aichi,3,33,2,2,99,3,3,2,1,4,4,1,99,99
2393,Male,49,Miyagi,2,1,1,3,3,2,4,2,4,4,4,3,3,3
2394,Male,56,Hokkaido,4,1,1,4,3,2,4,1,4,2,4,1,3,4
2395,Male,44,Ibaraki,4,33,2,4,4,3,4,4,3,3,2,2,3,2
2396,Male,41,Chiba,4,1,1,4,4,2,4,3,1,2,3,3,2,3
2397,Female,68,Nara,3,6,2,4,2,3,4,1,1,99,99,2,99,99
2398,Male,57,Tokyo,4,2,2,2,3,3,4,2,1,3,3,3,3,3
2399,refuse,48,Ishikawa,3,99,99,4,99,4,99,99,99,99,4,99,4,99
2400,Male,40,Ibaraki,2,2,2,2,3,4,4,3,2,4,4,4,2,4
2401,Male,33,Chiba,2,1,1,3,4,2,4,2,1,2,2,1,1,2
2402,Female,65,Niigata,3,1,1,3,4,3,4,3,5,3,3,2,3,3
2403,Female,54,Yamagata,2,1,1,2,3,3,4,2,1,4,4,3,3,4
2404,Male,55,Chiba,4,33,1,4,4,4,4,4,1,2,3,1,2,3
2405,Male,34,Kumamoto,4,1,1,3,2,2,4,2,4,2,2,1,2,2
2406,Male,53,Osaka,4,33,3,4,4,4,4,3,1,4,4,4,4,4
2407,Female,36,Miyagi,4,33,3,4,4,4,3,3,3,3,4,3,4,4
2408,Male,41,Tottori,4,2,2,4,4,4,4,2,1,3,2,1,2,3
2409,Male,45,Tokyo,4,33,2,3,3,3,3,3,1,3,3,2,3,3
2410,Male,49,Chiba,4,33,1,3,3,2,4,3,1,3,2,2,2,3
2411,Other,48,Shizuoka,3,33,2,2,2,2,2,2,3,3,3,2,2,3
2412,Male,45,Kanagawa,4,1,2,4,3,4,4,3,1,3,3,1,2,1
2413,Female,34,Aichi,3,99,2,3,2,3,3,3,1,3,4,2,4,4
2414,Female,53,Tokyo,4,33,2,2,3,3,2,2,1,4,4,3,4,4
2415,Male,48,Osaka,2,33,2,4,4,4,4,4,2,4,4,4,4,4
2416,Female,41,Gifu,3,1,2,99,99,99,99,99,1,3,2,2,2,99
2417,Male,43,Fukui,3,33,99,99,99,99,99,99,4,99,99,99,99,99
2418,Female,29,Aichi,4,99,2,4,2,4,4,4,1,3,3,1,2,2
2419,Male,63,Tokyo,4,1,1,2,2,2,4,1,1,3,4,3,4,3
2420,Male,43,Iwate,2,99,2,99,99,99,99,99,3,3,3,2,2,99
2421,Female,56,Kanagawa,2,5,3,3,4,3,3,4,4,4,4,3,4,4
2422,Male,68,Mie,4,33,2,3,4,3,3,4,3,4,2,4,4,4
2423,Male,38,Kanagawa,4,33,2,4,4,4,4,3,1,3,3,2,2,4
2424,Male,65,Kanagawa,4,1,1,4,4,3,4,4,4,2,4,3,3,4
2425,Female,39,Fukuoka,3,33,2,2,2,4,3,3,1,4,4,2,2,4
2426,Male,42,Hokkaido,1,33,2,4,3,3,4,2,4,4,3,2,99,3
2427,Female,41,Osaka,4,5,4,3,4,4,2,2,1,4,4,3,3,3
2428,Male,53,Osaka,2,1,1,4,3,2,4,2,1,2,3,2,3,3
2429,Male,21,Tokyo,3,33,99,99,99,99,99,99,3,99,99,99,99,99
2430,Male,51,Kanagawa,4,6,1,3,4,4,4,2,4,3,3,2,3,3
2431,Female,39,Saitama,2,6,2,99,99,99,99,2,1,99,2,2,99,99
2432,Male,45,Yamanashi,4,33,99,99,99,4,99,99,4,4,4,99,3,3
2433,Male,27,Aichi,2,1,1,4,4,2,4,2,3,3,2,1,2,3
2434,Male,43,Kanagawa,2,33,2,4,4,4,4,4,1,3,3,1,3,99
2435,Female,37,Osaka,4,99,99,99,99,4,99,2,1,4,3,2,4,99
2436,Male,48,Chiba,3,11,1,3,3,2,3,2,1,2,3,2,4,2
2437,Female,52,Tokyo,3,6,1,3,3,2,3,3,4,3,4,2,4,4
2438,Male,28,Kanagawa,4,1,1,4,3,2,4,2,1,1,2,2,2,3
2439,Male,50,Tochigi,2,33,2,4,3,4,4,3,1,4,4,2,4,4
2440,Male,62,Aichi,2,1,1,4,3,3,4,2,1,3,4,2,3,3
2441,Female,38,Tochigi,3,33,1,3,3,2,3,3,4,3,3,3,4,3
2442,Male,42,Kanagawa,3,1,2,4,4,3,4,2,3,3,4,2,2,3
2443,Male,61,Osaka,1,6,1,2,3,3,3,2,4,3,3,2,3,2
2444,Female,53,Osaka,3,33,3,3,3,4,3,2,3,3,3,3,3,3
2445,Male,34,Osaka,2,6,2,4,4,4,4,2,1,3,3,2,3,3
2446,Male,56,Hokkaido,4,33,2,3,3,4,4,2,1,3,3,2,4,3
2447,Male,42,Tokyo,2,6,3,3,2,2,3,1,3,4,3,4,4,2
2448,Male,42,Miyagi,3,33,1,3,3,3,3,4,1,4,4,4,4,4
2449,Male,48,Saitama,2,33,1,3,4,3,4,3,3,3,3,2,4,4
2450,Female,32,Kanagawa,3,33,2,2,2,3,3,3,3,3,3,2,3,3
2451,Male,30,Niigata,4,4,3,3,2,2,2,2,3,3,3,4,4,4
2452,Male,42,Chiba,4,2,2,4,4,3,4,2,3,2,3,4,4,4
2453,Male,50,Aichi,4,1,1,4,3,4,4,3,1,3,3,2,3,2
2454,Male,33,Kumamoto,1,33,2,4,3,3,4,2,1,3,3,2,2,3
2455,Male,47,Tokyo,4,1,1,2,3,4,4,2,1,3,3,2,2,3
2456,Female,47,Osaka,4,6,4,4,4,4,4,99,4,4,4,2,4,4
2457,Male,20,Osaka,3,33,2,3,1,2,3,4,2,1,3,3,2,2
2458,Male,70,Fukuoka,3,33,2,2,3,4,4,2,4,4,3,2,3,4
2459,Male,52,Tokyo,4,33,1,4,4,4,4,2,1,4,4,3,4,4
2460,Female,18,Kanagawa,4,99,1,2,3,3,3,2,4,2,2,2,3,3
2461,Male,45,Osaka,4,33,4,4,4,4,4,4,4,4,4,4,4,4
2462,Male,38,Hyogo,3,1,3,4,4,4,4,4,1,4,4,2,4,4
2463,Male,47,Tokyo,4,1,1,4,3,3,4,2,5,2,2,2,2,2
2464,Male,49,Saitama,3,6,3,2,3,3,3,1,1,4,3,2,2,4
2465,Male,56,Kanagawa,4,1,1,4,3,2,4,2,1,3,2,1,2,4
2466,Male,39,Nara,2,6,1,4,3,3,4,2,4,4,3,1,3,2
2467,Female,54,Osaka,3,33,1,4,4,4,4,2,3,3,4,4,4,4
2468,Male,45,Hyogo,4,1,1,4,4,4,4,4,4,2,2,1,2,1
2469,Male,60,Fukuoka,4,1,1,3,4,3,4,3,1,2,3,1,2,3
2470,Male,32,Kagoshima,2,33,4,3,4,4,4,3,4,4,4,3,2,4
2471,Female,48,Nagano,2,1,2,4,2,3,4,2,1,2,2,2,2,3
2472,Male,40,Miyagi,4,33,3,3,3,4,3,3,99,4,4,4,4,4
2473,Female,70,Kanagawa,3,1,1,4,4,2,4,3,1,2,3,2,3,4
2474,Female,44,Shizuoka,2,4,4,3,99,2,3,2,3,3,3,2,4,4
2475,Female,44,Chiba,2,33,3,3,4,4,4,2,1,4,3,2,4,4
2476,Female,23,Tokyo,4,5,3,3,3,4,2,3,3,4,4,2,4,99
2477,Male,29,Kanagawa,4,3,3,3,2,2,3,2,1,2,2,1,3,3
2478,Male,56,Kagoshima,2,99,2,4,3,3,4,3,3,3,2,2,2,4
2479,Male,43,Aichi,4,33,3,3,3,3,3,3,99,3,2,3,4,4
2480,Male,48,Aichi,2,33,4,2,4,4,2,4,1,4,4,3,4,4
2481,Male,50,Aichi,4,3,2,2,3,3,4,2,1,4,4,4,4,4
2482,Female,53,Kagoshima,3,1,1,3,3,3,3,2,1,2,3,2,3,4
2483,Male,67,Nara,3,6,2,3,3,3,4,1,1,4,2,2,2,3
2484,Female,29,Gunma,3,33,1,2,3,3,3,2,1,4,4,4,4,4
2485,Male,56,Kanagawa,4,2,2,2,3,3,3,3,1,4,4,2,4,4
2486,Female,42,Osaka,2,6,2,4,3,4,4,2,1,4,3,3,4,3
2487,Male,34,Osaka,3,99,2,4,4,4,4,3,4,3,3,3,3,3
2488,Male,54,Shiga,2,1,1,2,4,2,4,99,1,3,3,99,3,4
2489,Male,67,Toyama,4,33,2,3,3,3,3,3,4,3,3,2,3,2
2490,Male,48,Tokyo,4,1,1,4,4,3,4,2,2,2,3,1,3,1
2491,Male,59,Kanagawa,2,1,2,4,3,4,4,3,1,4,4,2,4,4
2492,Male,60,Aichi,4,6,1,4,4,3,4,2,1,3,3,2,4,3
2493,Male,40,Tokyo,4,1,1,4,4,4,4,2,3,2,2,1,2,3
2494,Male,30,Kanagawa,4,1,2,4,4,3,2,2,5,2,4,1,2,2
2495,Male,47,Gifu,2,1,1,4,4,2,4,2,1,1,1,1,1,2
2496,Female,80,Aichi,3,1,1,3,3,3,4,3,4,4,3,2,2,3
2497,Male,36,Chiba,3,1,2,3,3,3,4,3,1,4,4,2,2,4
2498,Male,49,Osaka,4,6,2,3,3,4,4,2,4,4,4,4,4,4
2499,Male,46,Mie,2,33,2,4,3,3,4,2,1,4,4,4,4,3
2500,refuse,59,Okayama,2,6,2,2,3,3,3,3,1,4,3,3,3,4
2501,Female,38,Kanagawa,4,33,99,99,99,99,99,99,1,99,99,99,99,99
2502,Male,40,Hiroshima,4,33,3,4,4,4,4,4,1,3,4,2,4,4
2503,Male,37,Kanagawa,4,33,4,3,3,4,4,99,4,4,4,4,4,4
2504,Male,62,Kanagawa,4,11,1,2,3,3,4,3,1,4,4,2,4,3
2505,Male,42,Kanagawa,4,2,1,2,4,3,3,4,1,3,4,3,4,3
2506,Female,54,Kanagawa,2,11,99,99,99,99,99,99,99,99,99,99,99,99
2507,Male,64,Kanagawa,4,2,2,3,4,3,3,3,4,4,4,3,4,4
2508,Male,48,Chiba,3,33,4,3,3,4,4,2,3,4,4,4,4,4
2509,Male,64,Chiba,4,11,2,4,4,4,4,3,3,4,4,3,4,4
2510,Male,41,Yamanashi,3,33,4,4,4,4,4,4,1,4,4,4,4,3
2511,Male,52,Nagano,4,2,2,2,3,2,3,2,3,2,4,1,4,4
2512,Male,63,Fukushima,4,6,2,3,4,4,4,3,3,3,4,3,4,4
2513,Male,49,Kanagawa,4,1,1,3,3,2,3,2,1,2,2,2,2,3
2514,Male,42,Saitama,3,1,1,4,4,4,4,2,2,4,4,3,2,4
2515,Male,20,Tokyo,4,3,4,4,4,4,4,4,1,4,4,2,4,4
2516,Male,49,Chiba,4,33,1,4,4,3,4,2,3,2,3,2,3,4
2517,Male,40,Kanagawa,4,33,99,99,99,99,99,99,99,99,99,99,99,99
2518,Male,44,Osaka,2,33,2,3,3,3,3,3,2,3,3,2,3,3
2519,Female,46,Gunma,4,6,3,4,3,3,4,2,4,4,4,3,3,4
2520,Male,49,Oita,4,2,2,2,2,2,4,3,4,3,3,2,3,3
2521,Female,24,Chiba,4,33,2,4,2,4,4,3,1,4,3,2,4,99
2522,Female,37,Chiba,3,1,1,1,99,1,1,2,1,99,3,3,2,4
2523,Male,69,Yamanashi,3,1,2,3,3,2,3,3,3,2,2,2,3,3
2524,Male,56,Osaka,3,33,3,3,4,4,4,2,5,3,3,3,3,3
2525,Female,40,Saga,4,99,2,4,3,3,4,2,1,4,4,4,4,4
2526,Male,46,Chiba,2,33,4,4,4,4,4,4,11,4,4,4,4,4
2527,Male,50,Aichi,4,1,1,3,4,4,4,3,1,4,3,1,2,1
2528,Female,44,Osaka,4,33,2,4,4,4,4,4,3,4,4,2,2,4
2529,Male,60,Okayama,4,33,1,3,3,3,3,3,4,4,4,4,4,4
2530,Female,54,Hiroshima,3,2,3,3,4,99,4,99,5,4,4,99,3,4
2531,Male,43,Chiba,2,33,2,3,3,3,4,3,4,3,4,3,2,4
2532,Female,31,Shiga,3,33,99,99,99,99,99,99,3,99,4,99,4,99
2533,Male,40,Osaka,2,2,2,2,3,4,4,3,4,3,2,3,2,99
2534,Female,42,Chiba,2,99,99,99,99,99,99,99,99,99,99,99,99,99
2535,Male,61,Kanagawa,2,1,1,4,4,2,4,4,5,2,3,1,2,4
2536,Male,55,Hyogo,4,1,2,4,4,3,4,2,1,2,2,2,2,2
2537,Male,33,Yamaguchi,4,1,1,4,4,4,4,3,1,1,2,2,1,2
2538,Female,65,Nagasaki,3,1,1,4,4,4,4,3,1,2,2,1,1,2
2539,Male,64,Nagasaki,4,1,1,4,4,4,4,3,1,2,2,2,2,2
2540,Male,38,Osaka,4,1,1,4,4,2,4,2,1,2,2,1,2,2
2541,Male,34,Chiba,4,33,4,4,4,4,4,4,1,4,4,4,1,4
2542,Male,41,Yamanashi,3,33,4,4,4,4,4,4,1,4,4,3,4,3
2543,Male,45,Toyama,4,1,2,3,4,4,4,3,1,4,3,2,2,4
2544,Female,52,Chiba,2,99,3,3,3,3,4,2,3,4,4,2,4,4
2545,Male,61,Fukuoka,4,33,2,2,2,2,2,2,5,3,3,2,4,3
2546,Male,60,Mie,4,6,1,3,4,4,4,3,1,4,3,2,2,4
2547,Male,44,Aichi,4,1,2,4,3,3,3,2,1,3,3,3,3,3
2548,Male,59,Osaka,4,33,3,4,3,4,4,1,4,4,4,4,4,4
2549,Male,37,Hyogo,4,33,2,4,3,4,4,2,1,2,4,2,3,4
2550,Female,22,Nagasaki,4,3,2,3,3,2,3,99,1,3,3,2,2,3
2551,Male,63,Miyagi,4,11,4,3,3,3,3,2,4,4,4,2,4,4
2552,Male,51,Aichi,4,1,1,4,2,4,4,4,1,3,2,2,3,2
2553,Male,45,Hokkaido,2,1,2,3,4,4,4,3,1,4,4,4,3,3
2554,Female,21,Hiroshima,4,99,2,2,2,2,2,2,3,2,2,99,3,99
2555,Male,47,Aichi,3,1,2,3,4,3,4,3,3,2,3,2,2,2
2556,Male,47,Tochigi,4,6,3,4,2,3,4,1,4,4,4,4,4,4
2557,Male,24,Osaka,4,6,1,4,3,2,4,2,1,2,2,2,2,2
2558,Female,18,Gunma,3,4,99,99,99,2,99,99,3,4,3,2,3,4
2559,Male,53,Tokyo,4,6,2,4,2,4,3,1,1,4,3,3,3,4
2560,Male,37,Kanagawa,4,33,2,4,4,99,4,99,3,3,3,2,2,4
2561,Female,52,Aichi,4,1,2,4,4,4,4,2,1,3,3,1,2,3
2562,Male,55,Kyoto,2,33,2,3,3,4,3,2,1,3,3,3,3,3
2563,Male,34,Aichi,4,6,2,3,3,4,4,2,4,3,4,2,4,4
2564,Female,47,Chiba,3,33,99,99,99,99,99,99,3,99,99,99,99,99
2565,Male,45,Saitama,4,2,3,2,4,2,4,3,1,3,2,1,2,4
2566,Female,35,Tokyo,3,11,4,4,4,4,4,4,3,4,4,4,3,3
2567,Female,35,Kanagawa,4,2,3,4,4,3,3,4,5,3,3,3,4,4
2568,Male,58,Ishikawa,4,3,2,4,3,4,4,3,1,4,4,2,2,4
2569,Female,61,Aomori,3,5,99,2,99,99,2,99,99,3,3,3,3,3
2570,Female,45,Aomori,4,33,1,2,2,3,4,2,1,3,3,1,3,3
2571,Female,59,Kyoto,2,1,1,3,3,3,3,1,3,4,4,2,2,3
2572,Male,49,Hokkaido,4,1,1,4,3,1,4,3,1,2,3,1,2,4
2573,Male,48,Kanagawa,2,1,1,4,3,4,3,4,1,2,4,1,4,4
2574,Male,33,Akita,4,33,2,3,99,2,4,2,99,99,99,99,99,99
2575,Male,69,Osaka,2,99,1,3,3,3,3,99,99,99,99,99,99,99
2576,Male,27,Mie,4,1,1,1,1,1,1,1,1,4,4,1,1,2
2577,Female,24,Kanagawa,2,2,2,2,3,3,2,2,3,4,4,3,4,3
2578,Female,47,Kanagawa,4,33,4,4,4,4,4,4,99,4,4,4,4,4
2579,Male,57,Osaka,4,33,4,4,4,4,4,4,3,4,4,4,4,4
2580,Male,38,Hyogo,3,33,2,2,3,3,3,2,3,4,4,4,4,4
2581,Male,48,Fukuoka,4,1,1,4,3,1,4,2,1,2,2,1,2,2
2582,Male,32,Kagawa,3,1,1,4,3,3,4,2,3,2,2,2,2,3
2583,Male,55,Nagano,4,33,2,3,3,4,4,3,4,3,99,2,3,3
2584,Male,65,Shiga,4,33,2,99,99,99,99,99,99,3,4,2,4,4
2585,Male,53,Tokyo,4,6,2,4,1,4,3,1,1,4,4,3,4,4
2586,Female,65,Tokyo,4,1,2,3,4,3,2,3,1,3,2,2,2,4
2587,Female,43,Nagasaki,3,4,2,99,99,99,4,2,1,4,3,3,3,4
2588,Male,37,Osaka,4,33,2,4,3,4,4,3,1,4,4,2,3,4
2589,Male,58,Chiba,4,6,4,4,4,4,4,3,1,3,4,2,4,4
2590,Male,59,Fukuoka,2,6,1,3,4,2,4,2,1,3,4,3,3,2
2591,Female,53,Tokyo,3,99,1,3,99,2,4,2,1,2,2,1,2,99
2592,Male,62,Tokushima,4,33,2,4,4,3,4,3,4,4,4,4,4,4
2593,Female,63,Nara,3,6,3,4,3,2,4,2,1,3,4,2,3,4
2594,Female,44,Shiga,3,33,2,4,4,3,4,2,5,3,3,3,3,4
2595,Male,50,Tokyo,2,5,3,2,3,4,3,1,4,4,4,4,3,4
2596,Female,46,Kanagawa,2,33,4,4,4,4,4,4,99,99,99,99,99,99
2597,Female,33,Chiba,4,33,3,3,3,3,3,4,5,3,3,3,4,4
2598,Male,54,Aichi,2,33,2,4,4,4,4,99,4,99,99,2,2,99
2599,Male,45,Hokkaido,4,1,2,3,3,2,99,2,2,3,1,4,2,99
2600,Male,43,Toyama,4,1,2,4,4,3,4,3,1,4,4,2,2,4
2601,Male,60,Saitama,4,1,1,4,4,3,4,3,1,2,4,2,4,4
2602,Male,22,Miyagi,4,6,4,4,4,4,4,4,1,4,4,4,4,4
2603,Male,55,Fukuoka,4,1,2,4,4,4,4,4,1,3,2,1,4,3
2604,Female,43,Osaka,2,33,99,99,99,99,99,99,99,99,99,99,99,99
2605,Male,47,Hokkaido,4,1,1,4,3,3,4,3,1,2,2,2,2,4
2606,Male,61,Iwate,3,7,3,2,2,1,1,2,1,2,2,2,2,1
2607,Female,38,Hyogo,2,1,2,3,3,4,4,4,5,99,99,99,4,99
2608,Male,46,Shizuoka,4,6,2,4,2,3,4,2,2,2,2,2,2,4
2609,Male,47,Hiroshima,2,33,4,4,4,4,4,4,99,99,99,99,99,99
2610,Female,41,Shiga,3,2,2,2,3,3,4,2,1,2,4,2,2,3
2611,Female,74,Aichi,4,1,2,4,3,3,4,2,1,2,2,1,3,4
2612,Male,59,Hiroshima,2,3,2,3,3,3,4,2,1,3,4,3,4,3
2613,Male,39,Osaka,4,6,1,4,4,3,4,2,1,4,4,1,2,3
2614,Male,39,Gunma,4,1,1,4,2,2,4,2,1,3,4,1,2,3
2615,Male,55,Hokkaido,4,33,2,3,3,3,4,2,1,3,4,2,4,4
2616,Male,37,Toyama,4,33,2,4,4,3,4,3,1,4,3,2,4,3
2617,Female,18,Hiroshima,2,1,2,4,3,3,3,1,1,3,4,2,4,4
2618,Male,43,Oita,4,2,3,2,3,4,3,2,1,3,3,3,2,3
2619,Male,51,Kanagawa,4,11,2,4,3,2,4,2,1,3,3,2,2,3
2620,Female,51,Osaka,4,33,3,3,3,3,3,2,1,4,4,2,4,4
2621,Male,49,Nara,4,33,1,4,4,4,4,4,1,2,3,1,2,2
2622,Male,64,Saitama,3,4,2,3,3,2,4,2,1,2,3,2,2,3
2623,Male,51,Saitama,4,1,4,4,3,3,3,1,2,2,3,3,1,4
2624,Male,51,Kyoto,4,1,1,4,4,3,4,2,1,3,3,2,2,2
2625,Male,40,Tokyo,2,33,2,2,2,2,2,2,4,4,4,2,4,4
2626,Female,44,Miyagi,3,99,2,2,2,3,3,2,99,99,2,99,99,99
2627,Female,30,Shizuoka,4,6,3,3,3,3,3,2,1,2,3,3,3,3
2628,Male,50,Hokkaido,4,6,2,4,99,2,99,1,1,4,3,3,3,3
2629,Female,20,Nagasaki,4,3,1,2,3,2,4,4,1,99,3,2,3,99
2630,Male,58,Kanagawa,4,33,99,99,99,99,3,99,3,3,3,3,99,99
2631,Male,36,Chiba,4,1,2,4,4,4,4,2,4,2,2,3,2,4
2632,Male,29,Nara,4,3,2,3,2,3,3,2,4,4,4,4,4,4
2633,Female,35,Tokyo,4,99,4,3,4,3,2,3,1,3,4,3,3,3
2634,Male,62,Gifu,4,99,1,99,99,99,99,2,3,2,2,2,2,99
2635,Male,46,Mie,4,6,2,3,4,3,3,3,4,2,3,3,3,3
2636,Male,47,Kanagawa,4,1,1,3,3,2,4,2,1,2,2,1,1,2
2637,Male,50,Tokyo,3,33,3,99,3,4,4,2,1,4,4,3,4,4
2638,Male,28,Osaka,2,6,1,4,4,4,4,1,1,3,2,2,3,4
2639,Female,33,Osaka,4,33,4,4,4,4,4,2,1,4,4,3,3,4
2640,Male,19,Saitama,4,2,2,1,2,4,3,3,5,4,4,3,2,3
2641,Female,44,Okayama,2,99,3,3,3,3,3,2,4,4,4,2,3,99
2642,Male,44,Iwate,4,33,2,2,3,3,3,2,1,4,4,4,4,4
2643,Male,60,Ibaraki,2,1,1,4,4,4,4,3,11,2,2,2,1,2
2644,Male,43,Kagoshima,2,6,2,4,4,3,4,1,3,3,4,2,4,99
2645,Female,46,Fukuoka,2,33,2,3,3,3,4,2,3,4,4,2,3,3
2646,Male,36,Niigata,4,1,1,99,99,99,99,99,5,3,3,3,2,4
2647,Female,45,Nagano,4,1,99,99,99,99,99,99,4,4,3,3,4,99
2648,Female,47,Saitama,4,33,2,4,3,3,4,2,1,4,4,2,3,4
2649,Male,50,Tokyo,4,33,1,3,4,4,4,4,3,4,4,4,4,4
2650,Female,51,Ibaraki,3,99,2,4,4,4,4,3,1,4,3,2,2,2
2651,Female,33,Chiba,4,4,1,99,3,1,4,3,4,3,99,3,3,99
2652,Male,40,Tokyo,4,1,1,4,4,4,4,3,1,3,4,1,3,2
2653,Other,20,Kagoshima,2,33,3,2,2,2,3,2,2,2,3,3,2,2
2654,Female,20,Hiroshima,4,99,1,99,99,99,99,99,3,3,4,2,4,99
2655,Female,48,Ishikawa,3,33,3,4,3,99,2,4,99,3,3,3,3,3
2656,Female,46,Hokkaido,4,33,3,4,3,4,4,3,1,4,4,2,99,99
2657,Female,56,Fukuoka,3,2,2,2,4,3,3,2,3,3,3,1,1,4
2658,Male,40,Tokyo,4,1,2,2,2,3,2,3,1,3,3,3,2,2
2659,Female,45,Kanagawa,4,33,3,4,4,3,3,3,1,4,4,3,4,4
2660,Male,40,Saitama,4,6,1,4,99,3,4,2,1,3,4,2,3,2
2661,Male,40,Kanagawa,4,99,1,4,99,99,4,99,4,99,99,99,99,99
2662,Female,38,Nagasaki,4,33,1,2,1,4,3,3,1,2,2,1,4,4
2663,Male,45,Hyogo,2,33,1,2,3,4,4,4,4,3,4,2,3,4
2664,Male,45,Iwate,4,2,1,3,3,2,3,3,3,4,2,1,99,99
2665,Male,67,Fukuoka,2,1,2,3,4,3,4,4,1,3,4,2,3,2
2666,Male,55,Wakayama,2,1,1,4,3,2,4,1,1,2,3,2,99,3
2667,Female,40,Shizuoka,2,1,2,3,3,3,4,3,4,4,4,3,2,2
2668,Female,25,Ibaraki,3,33,4,4,4,4,4,4,2,3,3,4,4,3
2669,Female,28,Nagano,4,33,2,4,4,2,4,2,1,3,3,2,2,4
2670,refuse,34,Aichi,4,33,2,3,99,2,99,3,4,4,4,2,2,4
2671,Female,50,Aichi,4,33,2,3,3,3,3,3,4,2,4,2,3,2
2672,Female,50,Hiroshima,2,33,99,99,99,99,99,99,99,99,99,99,99,99
2673,Male,33,Aichi,4,6,2,4,3,4,4,2,4,4,3,3,4,4
2674,Male,62,Kanagawa,4,33,1,3,3,3,4,3,1,3,3,2,4,2
2675,Female,45,Kagoshima,4,33,2,4,4,4,4,3,1,3,3,2,2,3
2676,Female,49,Kochi,2,5,1,3,99,2,3,3,1,3,3,2,2,3
2677,Male,42,Gifu,2,33,99,99,99,99,99,99,99,99,99,99,99,99
2678,Male,44,Niigata,4,1,1,4,4,2,4,3,4,4,4,2,3,4
2679,Male,25,Saitama,4,33,3,3,3,3,3,3,4,3,2,2,3,3
2680,Male,46,Saitama,4,1,1,4,1,1,2,2,1,2,4,2,4,2
2681,Male,39,Tokyo,4,1,1,4,4,2,4,3,3,2,3,3,1,2
2682,Female,58,Wakayama,4,6,1,3,2,3,4,2,3,3,4,2,4,4
